N,ID,縣市,鄉鎮市區,路名,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積
2939,PU-2940,新北市,中和區,興南路二段,235,-0.443649041971459,5,11,11,2,4,0,25.75,-0.7693753325491629,-0.8193256863726953,0.0,301146,2764344,,-0.9362289672994284,-0.4476434717783275,-0.3167486542905838
2940,PU-2941,新北市,汐止區,東勢街,221,0.2469072949150369,1,4,7,4,4,2,23.5,-0.8538324520534377,0.7733663789402389,2.0,314008,2770536,,-0.7916715103191339,-0.5790311718697931,-0.4384519028208025
2941,PU-2942,新北市,樹林區,千歲街,238,0.3022565881962676,5,4,4,2,4,1,43.5,-0.7458192652044333,-0.8193256863726953,0.0,292969,2765700,,-0.4838857702123615,1.0027402305300592,-0.4384519028208025
2942,PU-2943,新北市,五股區,新城八路,248,-0.5250507164584448,5,3,15,0,4,0,7.833333333333333,0.0068258133710737,0.3578143269817718,1.0,295088,2775766,,-0.2137245737032004,-0.4476434717783275,0.2618755624057183
2943,PU-2944,新北市,汐止區,新台五路一段,221,-0.5371155645814052,5,12,13,2,4,0,24.75,0.1562057526303343,-0.8193256863726953,0.0,316223,2772934,,0.2097637102488562,0.7041318212312738,-0.4384519028208025
2944,PU-2945,高雄市,前鎮區,中山二路,806,-1.0130041257023985,5,22,28,2,4,0,24.0,0.9507921218440188,0.3948896029929362,2.0,178775,2500962,,1.2024293003542452,0.6256404679298786,-0.4384519028208025
2945,PU-2946,新北市,土城區,學府路一段,236,-0.9662107804924308,5,10,12,2,4,0,28.33333333333333,-0.7343285006460288,-0.8193256863726953,0.0,296386,2764526,,-0.4439980961727891,-0.4817701471267602,0.1935509316519115
2946,PU-2947,高雄市,楠梓區,高雄大學路,811,-0.998319619321664,5,2,15,10,4,0,0.5,-0.7601827209024393,-0.8193256863726953,0.0,176608,2514332,,-0.9928072283484676,-1.051685625445585,-0.4384519028208025
2947,PU-2948,台北市,萬華區,國興路,108,-0.4863086145177832,5,10,12,2,4,0,42.91666666666666,-1.1399524895577142,-0.8193256863726953,0.0,301200,2768697,,-0.8932294889021587,-0.4015724600579435,-0.4384519028208025
2948,PU-2949,台北市,中山區,松江路,104,-0.6549040519332556,5,2,7,2,4,2,5.916666666666667,-1.0204485381503057,0.1415418835833133,1.0,303581,2771262,,-1.5597214040598375,-0.4920081497312899,0.4668494546671392
2949,PU-2950,新北市,汐止區,康寧街,221,0.2172979465335882,5,11,17,2,4,0,29.75,0.5848112706588292,0.9278466956534236,1.0,313187,2773361,,1.3645260182597416,0.5096097717452077,-0.1181801961623325
2950,PU-2951,新北市,永和區,保平路,234,0.6327901663537857,5,5,5,2,4,1,43.16666666666666,-0.4160343223782189,-0.8193256863726953,0.0,301203,2766537,,0.0827455141937635,0.8218688511833663,-0.4384519028208025
2951,PU-2952,桃園市,桃園區,大業路一段,330,0.5477113568811172,5,2,9,2,4,2,22.5,0.5193139126759228,0.9803700033359064,1.0,281980,2766480,,0.9735702344108824,0.8030991797417284,-0.4384519028208025
2952,PU-2953,新北市,板橋區,中正路,220,1.0628226911827308,5,3,5,2,4,1,36.833333333333336,-0.1069327557571329,-0.8193256863726953,0.0,295937,2767185,,0.6606924508096969,0.3679840690492122,-0.4384519028208025
2953,PU-2954,台南市,安平區,永華路二段,708,-0.7667562494716174,5,15,23,10,4,0,1.6666666666666667,-0.0437335506859068,0.5061154310264292,1.0,164695,2543528,,-0.3792159872716397,-0.2770100950361643,0.3366056272926949
2954,PU-2955,新北市,淡水區,中正東路二段,251,4.2418380708968,4,2,5,2,4,1,10.583333333333334,0.9082762929779212,-0.8193256863726953,0.0,296278,2782044,,0.9707413213584304,0.4242930833741261,-0.4384519028208025
2955,PU-2956,台北市,大同區,大龍街,103,-1.2031576682300131,5,10,13,2,4,0,0.5833333333333334,-1.3306991812272322,-0.8193256863726953,0.0,302103,2773289,,-1.5450110561870878,-1.1387086475840884,-0.4384519028208025
2956,PU-2957,台北市,內湖區,潭美街,114,-0.2512123110540409,5,4,5,2,4,1,40.083333333333336,-0.7981022439451748,-0.8193256863726953,0.0,308544,2771913,,-0.3704463568090386,-0.1985187417347692,-0.4384519028208025
2957,PU-2958,台南市,永康區,復國一路,710,-0.3669579456360673,5,13,16,2,4,0,3.4166666666666665,0.3837228908867472,0.98345960967017,1.0,172751,2545653,,0.1732707318722259,-0.0398297013645574,-0.060531288963808
2958,PU-2959,新北市,淡水區,新市一路三段,251,0.362652929497063,5,9,15,2,4,0,10.833333333333334,0.5262083714109659,2.4927323039579843,2.0,294979,2786400,,0.3251833627888957,0.4669514275596669,0.0867936960990883
2959,PU-2960,台北市,士林區,德行東路,111,0.9472933586586856,5,3,4,2,4,1,47.16666666666666,0.0315309571716437,-0.8193256863726953,0.0,303203,2777784,,0.9783793866000507,-0.186574405362818,-0.4384519028208025
2960,PU-2961,高雄市,鼓山區,美術東四路,804,2.078072450661248,5,3,22,2,4,0,7.083333333333333,4.84845946005489,0.5818107862158898,1.0,177024,2506713,,3.5903148079289355,3.0264520786921145,4.666679101315209
2961,PU-2962,新北市,淡水區,濱海路一段,251,2.589554717101175,5,2,14,2,4,0,10.083333333333334,2.168813165034916,2.134337969183396,2.0,294409,2786764,,2.3979279563204385,1.2945233047591584,0.142307458586556
2962,PU-2963,台北市,松山區,南京東路五段,105,0.6019551063104428,2,4,4,1,4,1,51.75,-0.3315772028739444,-0.8193256863726953,0.0,306685,2771622,,0.6281599507064993,-1.6420771089734696,-0.4384519028208025
2963,PU-2964,新北市,林口區,文化三路一段,244,-0.4065171886846586,5,3,15,2,4,0,14.333333333333334,0.1504603703511325,-0.0917233946535955,1.0,286412,2773581,,-0.1517713778545028,-0.3503824470352945,0.746553411815536
2964,PU-2965,台北市,文山區,羅斯福路五段,116,0.7094091620031833,5,4,7,2,4,2,34.25,-0.1356596671531445,-0.8193256863726953,0.0,304496,2766128,,0.4943523633255224,0.280961046910709,-0.4384519028208025
2965,PU-2966,台北市,內湖區,康樂街,114,1.7646027015222592,5,5,9,4,4,2,3.75,1.1357934312343343,0.8027176391157438,1.0,312608,2774046,,0.6844553204502933,0.4413564210483426,1.0433385266523847
2966,PU-2967,新北市,三峽區,國際一街,237,0.1094353202868825,5,7,20,2,4,0,15.333333333333334,0.4601364752001386,1.1286711073805635,1.0,287471,2759356,,0.4210835152670168,0.3492143976075744,0.1572534715639517
2967,PU-2968,新北市,五股區,水碓五路,248,-0.1518335321926042,5,4,9,10,4,2,4.166666666666667,-0.5240475092272231,-0.3358022950604273,1.0,293089,2773691,,-0.8420261626527784,-1.2018429969786888,1.019851934830764
2968,PU-2969,新北市,林口區,南勢,244,1.443802715973902,5,7,8,10,4,2,5.166666666666667,0.4486457106417338,0.9664667748317196,1.0,285967,2774318,,0.1905271014921828,-0.0893133806197849,0.9792841853206912
2969,PU-2970,高雄市,小港區,港信路,812,-1.032543411606715,5,11,15,10,4,0,0.5833333333333334,-0.6688311426631219,-0.065461740812354,1.0,181895,2496291,,-0.8694666192615624,-1.0602172942826933,-0.4384519028208025
2970,PU-2971,桃園市,桃園區,安慶街,330,-0.7558209787625596,5,2,13,2,4,0,27.916666666666668,-0.2494182362813507,-0.8193256863726953,0.0,279485,2767708,,-0.2835987260987636,0.4686577613270885,0.0504962360111284
2971,PU-2972,台北市,士林區,華聲街,111,-0.3249713128256854,0,4,4,2,1,1,52.66666666666666,-1.1727011685491675,-0.8193256863726953,0.0,302665,2776450,,-0.7407510753749986,-1.6420771089734696,-0.4384519028208025
2972,PU-2973,新北市,三重區,力行路二段,241,0.7313758376692908,5,2,5,2,4,1,34.5,-0.1098054468967338,-0.8193256863726953,0.0,298719,2773835,,0.6273112767907637,0.5420301133262189,-0.4384519028208025
2973,PU-2974,新北市,新莊區,中平路,242,0.2641633924295499,5,2,5,2,4,1,34.0,-0.4470593866859116,-0.8193256863726953,0.0,294860,2770818,,0.1415869056847644,-0.7343075447051616,-0.4384519028208025
2974,PU-2975,台北市,松山區,敦化北路,105,1.8361025484660984,5,11,12,2,4,0,28.416666666666668,1.0950012170519978,-0.8193256863726953,0.0,305565,2772101,,0.3792156020907278,0.7860358420675122,-0.4384519028208025
2975,PU-2976,台北市,內湖區,東湖路,114,0.1562286654968503,5,6,6,2,4,2,28.5,-0.619995393289902,-0.8193256863726953,0.0,312098,2773836,,-0.7068041187455754,-0.4493498055457491,1.0070410665644252
2976,PU-2977,新竹縣,竹北市,勝利八街二段,302,0.7470457200919404,5,13,23,2,4,0,6.0,0.8295645557528497,1.972133636634552,2.0,253513,2746161,,0.5065166894510655,-0.2872480976406941,0.8298240555467385
2977,PU-2978,高雄市,左營區,孟子路,813,-0.098406923871208,5,14,15,10,0,0,7.5,0.2326193369437256,0.0503984967225344,1.0,179618,2508181,,-0.1226335734142477,-0.0978450494568929,0.6205798738632046
2978,PU-2979,台北市,萬華區,富民路,108,-0.7529369513228081,5,8,12,2,4,0,37.833333333333336,-0.4131616312386177,-0.8193256863726953,0.0,300525,2767940,,-0.3543215524100623,1.3149993099682176,-0.4384519028208025
2979,PU-2980,新北市,林口區,文化三路二段,244,-0.0050365355092535,5,11,29,10,4,0,3.9166666666666665,2.249248516943749,1.4314525281384054,2.0,287810,2774753,,2.02224830295482,0.9361932136006156,-0.4384519028208025
2980,PU-2981,桃園市,龜山區,優美街,333,0.4787350339470605,1,3,4,2,4,1,40.333333333333336,-0.6573403781047172,-0.8193256863726953,0.0,286544,2765780,,0.0980216446770042,-1.6420771089734696,-0.4384519028208025
2981,PU-2982,台中市,西屯區,太原路一段,407,1.4064545606291206,5,3,5,10,4,1,30.33333333333333,-0.1517467375349112,-0.8193256863726953,0.0,215633,2673145,花台2.17㎡、窗台1.86㎡,0.5911011897193791,-0.3401444444307647,0.4220114157349534
2982,PU-2983,新北市,汐止區,樟樹一路,221,-0.206846355605864,0,5,6,2,4,2,27.08333333333333,-0.32066097654346,-0.8193256863726953,0.0,314876,2773123,,-0.3871369438185052,-0.3537951145701378,-0.0498555654085257
2983,PU-2984,新北市,新店區,寶強路,231,0.5490332027910031,5,23,29,2,5,0,7.833333333333333,3.0524529595762364,1.8979830846122232,2.0,304955,2763586,,3.068946132362041,2.1016191767495904,0.1679291951192338
2984,PU-2985,高雄市,苓雅區,中正二路,802,-1.002741794729283,5,12,12,4,4,0,35.75,-0.4223542428853414,-0.8193256863726953,0.0,179747,2503507,,-0.5715820748383722,0.9396058811354592,-0.4384519028208025
2985,PU-2986,新竹市,新竹市,中華路一段,300,-0.3105031085029321,5,11,15,10,4,0,8.25,-0.0196029451132569,0.4535921233439465,1.0,248530,2744708,,-0.144699095223373,-0.6233958498227556,-0.4384519028208025
2986,PU-2987,新北市,新莊區,福美街,242,2.573283995628576,5,15,15,10,4,0,9.0,3.685019548516415,2.9484492382618788,2.0,296478,2772201,,3.333166611461053,1.422498337315781,1.352934509755573
2987,PU-2988,台南市,永康區,大灣路,710,-0.1570488151461548,5,6,8,2,4,2,27.58333333333333,-0.3378971233810669,-0.3558847362331412,1.0,174796,2546288,,-0.297177508750533,0.0727883272852702,-0.4384519028208025
2988,PU-2989,桃園市,楊梅區,青山一街,326,-0.1444552286592402,5,8,15,10,4,0,3.083333333333333,-0.0207520215690976,-0.8193256863726953,0.0,267638,2757084,,-0.2043891606301091,-0.1831617378279745,-0.4384519028208025
2989,PU-2990,新北市,鶯歌區,中山路,239,0.060430887373105,5,4,7,2,4,2,27.0,-0.2712506889423198,1.3588467792832086,1.0,285308,2761061,,-0.0063652469584726,0.2485407053296981,-0.0007472370542267
2990,PU-2991,新北市,鶯歌區,陽明街,239,1.2927037116929223,5,4,5,2,4,1,19.25,0.2556008660605351,0.3392766889761898,1.0,284453,2760970,,0.586857820140701,0.5420301133262189,-0.4384519028208025
2991,PU-2992,新北市,汐止區,新台五路二段,221,-1.3657687487080017,5,18,36,2,5,0,25.08333333333333,-0.5579452646745167,-0.8193256863726953,0.0,317421,2773431,,-0.6779492056105654,-0.1456223949446988,-0.051990710119582
2992,PU-2993,新北市,樹林區,中山路三段,238,-1.1353830233958535,5,11,15,10,4,0,5.5,-0.5694360292329215,-0.3450711140632183,1.0,289811,2762739,,-0.8032700538341867,-1.0806932994917529,0.5031469147550991
2993,PU-2994,台北市,中正區,水源路,100,-0.7448136073675081,5,5,13,2,4,0,15.25,-0.2626326155235165,1.344943550779022,1.0,302568,2768155,,-0.342440117589764,-0.3725647860117757,-0.2740457600694544
2994,PU-2995,台北市,中山區,民權東路三段,104,-0.640868451726465,5,12,19,2,4,0,35.666666666666664,0.2624953247955777,-0.8193256863726953,0.0,304762,2772789,,0.2799207539496647,-0.440818136708641,-0.4384519028208025
2995,PU-2996,新北市,淡水區,淡金路,251,0.0779032869455996,5,13,19,2,4,0,14.416666666666666,0.4153224934223603,1.1085886662078497,1.0,296093,2783512,,0.0572852967216962,0.2792547131432875,-0.4384519028208025
2996,PU-2997,高雄市,苓雅區,三多二路,802,-0.8423898690791002,5,17,22,10,4,0,0.1666666666666666,-0.2114987132386155,0.1446314899175771,1.0,180843,2502503,B1棟17樓,-0.8737099888402403,1.347419651549229,-0.0199635394537349
2997,PU-2998,新北市,五股區,登林路,248,0.3356392058113908,5,5,14,10,4,0,19.33333333333333,0.7117842190292012,-0.8193256863726953,0.0,293408,2773580,,0.1984480580390483,0.5010781029080997,-0.4384519028208025
2998,PU-2999,桃園市,蘆竹區,興中街,338,-0.8307095579481066,5,4,12,2,4,0,15.583333333333334,-0.7469683416602738,1.907251903615014,2.0,276169,2767791,,-0.8103423364653166,-0.7087125381938372,-0.2462888788257204
2999,PU-3000,台中市,西屯區,市政北一路,407,-0.5283192808901631,5,21,39,4,5,0,6.583333333333333,2.3762214653141203,0.5231082658648794,2.0,213358,2672863,,1.862414715491285,2.1886421988880933,0.8426349238130773
3000,PU-3001,台北市,信義區,吳興街,110,0.5712882812010852,5,3,4,2,4,1,45.25,-0.7366266535577097,-0.8193256863726953,0.0,307032,2768807,,-0.1630870300643108,-0.8452192395875677,-0.4384519028208025
3001,PU-3002,台中市,南區,忠明南路,402,-0.7720195995491638,5,23,27,10,5,0,27.416666666666668,0.8490988555021372,1.0251692951827298,1.0,215717,2668286,,0.9178406472775792,0.4328247522112344,-0.4384519028208025
3002,PU-3003,高雄市,鳳山區,建國路三段,830,-0.7204676090636061,5,13,15,10,4,0,4.083333333333333,-0.6975580540591338,-0.5381715099546992,1.0,183171,2504129,,-1.256461924836989,-0.751370882379378,1.0433385266523851
3003,PU-3004,新北市,新莊區,天祥街,242,0.2927633312070855,5,4,5,2,4,1,35.916666666666664,-0.3361735086973061,-0.8193256863726953,0.0,292025,2769014,,0.183171927555808,-0.162685732618915,-0.4384519028208025
3004,PU-3005,台南市,新市區,富安路,744,-0.6331296447631317,5,4,11,10,4,0,0.1666666666666666,-0.592992096577651,-0.8193256863726953,0.0,177686,2553831,,-0.8946439454283847,-0.8093862304717134,0.1380371691644434
3005,PU-3006,桃園市,龍潭區,百福街,325,0.4083887979791222,5,9,14,10,4,0,1.8333333333333333,0.1142644619921572,0.7270222839262832,1.0,271762,2751391,,-0.0869892689533534,-0.4339928016389545,-0.4384519028208025
3006,PU-3007,台北市,文山區,興隆路三段,116,0.7705745772879129,5,7,10,10,4,2,4.75,0.1177116913596788,0.5431907070375936,1.0,306011,2765321,,-0.2739804217204272,-0.1405033936424337,1.1009874338509098
3007,PU-3008,高雄市,鼓山區,美術南二路,804,-0.9802944478232172,5,13,14,2,4,0,17.166666666666668,-0.8118911614152606,-0.8193256863726953,0.0,176438,2505965,,-1.0216621414834772,-0.9305359279586491,0.099604564365427
3008,PU-3009,新北市,淡水區,水源街二段,251,-0.13087626613041,5,5,8,2,4,2,12.583333333333334,-0.5332401208739467,-0.8193256863726953,0.0,295668,2785119,,-0.9045451411119664,-0.1456223949446988,-0.2142617081598734
3009,PU-3010,新北市,中和區,華新街,235,-0.6251505021798193,5,10,15,2,4,0,25.83333333333333,-0.9905725502984534,-0.8193256863726953,0.0,301073,2763539,,-1.0974770112891894,-0.5261348250797225,-0.4384519028208025
3010,PU-3011,台北市,文山區,木新路二段,116,0.8018903085712145,5,2,4,2,2,1,53.66666666666666,-0.6659584515235207,-0.8193256863726953,0.0,307649,2764247,騎樓:4.73平方公尺,-0.0493647253557421,-1.6420771089734696,0.5714715455089061
3011,PU-3012,台南市,東區,裕和二街,701,0.6358904958515186,5,4,7,2,4,2,14.166666666666666,-0.0770567679052804,0.1060114107392809,1.0,172201,2542819,,-0.3246179653593169,0.1137403377033891,0.2533349835614926
3012,PU-3013,桃園市,楊梅區,中山南路,326,-0.5668691143348413,5,7,12,2,4,0,26.75,-0.0822276119565627,-0.8193256863726953,0.0,262885,2755185,,0.2448422320992603,-0.5909755082417446,0.2298483917398712
3013,PU-3014,台北市,中山區,農安街,104,-1.0229059532455451,5,5,12,5,4,0,37.5,-0.1057836793012922,-0.8193256863726953,0.0,303024,2773038,,0.1548827970312885,0.958375552577097,-0.4384519028208025
3014,PU-3015,新竹市,新竹市,延平路一段,300,0.1243120951636007,1,7,7,10,4,2,3.6666666666666665,-0.2718252271702399,0.1415418835833133,1.0,244891,2744123,,-0.6722913795056614,-1.208668332048375,2.0447213961378674
3015,PU-3016,新北市,永和區,竹林路,234,1.0805834934992005,5,4,6,2,4,2,30.08333333333333,0.7663653506816237,0.478308974018056,2.0,302626,2767005,,1.075976886909643,1.207500282620655,0.3216596143152999
3016,PU-3017,高雄市,仁武區,北屋北街,814,-0.1764438996784836,5,2,15,10,4,0,1.1666666666666667,0.0188911161573988,0.3099254288006846,1.0,181657,2509283,,-0.3780844220506588,-0.0961387156894713,0.0206042100563378
3017,PU-3018,新北市,三重區,碧華街,241,0.0021735330901251,5,3,4,2,4,1,42.41666666666666,-0.9808054004238091,-0.8193256863726953,0.0,299632,2775264,,-0.5981738575314205,-0.6182768485204907,-0.4384519028208025
3018,PU-3019,新北市,三重區,中正南路,241,-0.3844543787705597,5,7,15,2,4,0,8.583333333333334,0.1487367556673715,0.6760437794109323,1.0,299763,2771811,,0.0431407314594364,-0.7957355603323404,0.6526070445290518
3019,PU-3020,新北市,淡水區,中山北路二段,251,0.0817246233032702,5,8,13,2,4,0,14.5,0.3331635268297671,0.275939759123784,1.0,294835,2786158,,0.0731272098154271,0.2502470390971197,0.9002838310116018
3020,PU-3021,新北市,三重區,中央南路,241,-0.8671204043749693,5,6,21,2,4,0,26.83333333333333,-0.4660191482072793,-0.8193256863726953,0.0,300582,2772558,,-0.3206574870858842,-0.0398297013645574,-0.0455852759864127
3021,PU-3022,高雄市,左營區,重平路,813,-0.9401824328486734,5,2,15,2,4,0,16.166666666666668,-0.2488436980534306,-0.8193256863726953,0.0,179183,2509531,,-0.2572898347109607,-0.9783132734464548,-0.4384519028208025
3022,PU-3023,新竹縣,竹北市,華興三街,302,0.1387562659243559,5,2,14,2,4,0,7.25,0.3182255329038403,0.4875777930208471,0.0,249820,2747747,,0.1048110360028887,-0.2292327495483588,0.5394443748430591
3023,PU-3024,新北市,三峽區,文化路,237,1.866649205765466,5,6,10,2,4,2,14.75,1.2168033213710874,0.8645097658010176,1.0,287208,2758809,,0.83240747309353,3.54517754398829,0.5586606772425676
3024,PU-3025,高雄市,鼓山區,大順一路,804,-0.9031467138098648,5,5,13,2,4,0,19.83333333333333,-0.8710685988910446,-0.3636087520688004,1.0,178228,2506229,,-0.9783797717809624,-0.97319427214419,-0.2975323518910757
3025,PU-3026,新北市,汐止區,中興路,221,-0.3247790443297018,5,7,7,2,4,2,25.416666666666668,-0.8222328495178247,0.940205120990478,1.0,313921,2773000,,-0.7215144666183254,-0.5517298315910472,-0.3167486542905838
3026,PU-3027,新北市,永和區,成功路二段,234,1.9465848329705784,5,4,4,2,1,1,46.083333333333336,-0.8877302075007313,-0.8193256863726953,0.0,303207,2765333,,-0.276809334772879,-1.6420771089734696,-0.4384519028208025
